299.99979	299.99979	299.99979	299.99979	299.99979	299.999787	299.999754	299.99939	299.992743	200.005901	199.999272	199.998909	199.998875	199.998873	199.998872	199.998872	199.998872	199.998872
299.999808	299.999808	299.999808	299.999808	299.999808	299.999805	299.999773	299.999413	299.992786	200.005974	199.999365	199.999006	199.998973	199.998971	199.99897	199.99897	199.99897	199.99897
299.999825	299.999825	299.999825	299.999825	299.999825	299.999822	299.99979	299.999435	299.992826	200.006041	199.999449	199.999095	199.999063	199.99906	199.99906	199.99906	199.99906	199.99906
299.99984	299.99984	299.99984	299.99984	299.99984	299.999837	299.999805	299.999455	299.992862	200.006102	199.999526	199.999176	199.999144	199.999142	199.999142	199.999142	199.999142	199.999142
299.999854	299.999854	299.999854	299.999854	299.999854	299.999851	299.99982	299.999474	299.992895	200.006157	199.999596	199.99925	199.999219	199.999216	199.999216	199.999216	199.999216	199.999216
299.999867	299.999867	299.999867	299.999867	299.999867	299.999864	299.999833	299.999491	299.992925	200.006208	199.99966	199.999318	199.999287	199.999284	199.999284	199.999284	199.999284	199.999284
299.999878	299.999878	299.999878	299.999878	299.999878	299.999876	299.999845	299.999506	299.992953	200.006254	199.999718	199.99938	199.999349	199.999347	199.999346	199.999346	199.999346	199.999346
299.999889	299.999889	299.999889	299.999889	299.999889	299.999886	299.999856	299.999521	299.992978	200.006296	199.999771	199.999436	199.999406	199.999403	199.999403	199.999403	199.999403	199.999403
299.999899	299.999899	299.999899	299.999899	299.999898	299.999896	299.999866	299.999534	299.993001	200.006334	199.99982	199.999487	199.999458	199.999455	199.999455	199.999455	199.999455	199.999455
299.999907	299.999907	299.999907	299.999907	299.999907	299.999905	299.999875	299.999546	299.993023	200.006369	199.999864	199.999534	199.999505	199.999503	199.999502	199.999502	199.999502	199.999502
299.999915	299.999915	299.999915	299.999915	299.999915	299.999913	299.999884	299.999557	299.993042	200.006401	199.999904	199.999577	199.999548	199.999546	199.999546	199.999546	199.999546	199.999546
299.999923	299.999923	299.999923	299.999923	299.999923	299.99992	299.999892	299.999567	299.99306	200.00643	199.99994	199.999616	199.999588	199.999585	199.999585	199.999585	199.999585	199.999585
299.999929	299.999929	299.999929	299.999929	299.999929	299.999927	299.999899	299.999577	299.993077	200.006456	199.999974	199.999652	199.999624	199.999621	199.999621	199.999621	199.999621	199.999621
299.999936	299.999936	299.999936	299.999936	299.999935	299.999933	299.999905	299.999585	299.993092	200.00648	200.000004	199.999684	199.999657	199.999654	199.999654	199.999654	199.999654	199.999654
299.999941	299.999941	299.999941	299.999941	299.999941	299.999939	299.999911	299.999593	299.993105	200.006502	200.000032	199.999714	199.999687	199.999684	199.999684	199.999684	199.999684	199.999684
299.999946	299.999946	299.999946	299.999946	299.999946	299.999944	299.999917	299.999601	299.993118	200.006522	200.000057	199.999741	199.999714	199.999712	199.999712	199.999712	199.999712	199.999712
299.999951	299.999951	299.999951	299.999951	299.999951	299.999948	299.999922	299.999608	299.993129	200.00654	200.00008	199.999766	199.999739	199.999737	199.999737	199.999737	199.999737	199.999737
299.999955	299.999955	299.999955	299.999955	299.999955	299.999953	299.999926	299.999614	299.99314	200.006557	200.000101	199.999788	199.999762	199.99976	199.999759	199.999759	199.999759	199.999759
299.999959	299.999959	299.999959	299.999959	299.999959	299.999957	299.99993	299.999619	299.99315	200.006572	200.00012	199.999809	199.999783	199.999781	199.99978	199.99978	199.99978	199.99978
299.999963	299.999963	299.999963	299.999963	299.999962	299.99996	299.999934	299.999625	299.993158	200.006586	200.000137	199.999828	199.999802	199.9998	199.999799	199.999799	199.999799	199.999799
